Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,THECAMDEN,1540-1578 Vine St,B2 ST1; -,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0990062,-118.3261481,6/14/2020,160010,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.5 per hour,,,,,,,,,
ELEC,CUEV,452-498 N Center St,"NEW GARAGE 4B; Free with Chapman parking permit.        
NEW GARAGE 4C; Free with Chapman parking permit.        
NEW GARAGE 4D; Free with Chapman parking permit.        
NEW GARAGE 4E; Free with Chapman parking permit.        
NEW GARAGE 4F; Free with Chapman parking permit.        
NEW GARAGE GW 4; Free with Chapman parking permit.        ",Orange,CA,92866,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.794306,-117.850028,6/14/2020,160011,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CUEV,400-450 N Center St,"NEW GARAGE 1A; -Free with Chapman parking permit.        
NEW GARAGE 1B; Free with Chapman parking permit.        
NEW GARAGE 1D; Free with Chapman parking permit.        
NEW GARAGE 1F; Free with Chapman parking permit.        
NEW GARAGE 1G; Free with Chapman parking permit.        
NEW GARAGE 1H; Free with Chapman parking permit.        
NEW GARAGE 3A; Free with Chapman parking permit.        
NEW GARAGE 3B; Free with Chapman parking permit.        
NEW GARAGE 3D; -Free with Chapman parking permit.        
NEW GARAGE 4A; Free with Chapman parking permit.        
NEW GARAGE GW 1; Free with Chapman parking permit.        
NEW GARAGE GW 2; Free with Chapman parking permit.        
NEW GARAGE GW 3; Free with Chapman parking permit.        ",Orange,CA,92866,,888-758-4389,E,,Public,24 hours daily,,,,,,13,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.793429,-117.85003,6/14/2020,160012,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CUEV,450 N Center St,"NEW GARAGE 1C; Free with Chapman parking permit.        
NEW GARAGE 1E; -Free with Chapman parking permit.        ",Orange,CA,92866,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.794273,-117.850028,6/14/2020,160013,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,COUNTY,950 N San Pedro St,"CCPARKINGLOT-2; Chargepoint station is located in parking lot.
CCPARKINGLOT-3; Chargepoint station is located in parking lot.
CCPARKINGLOT-4; Chargepoint station is located in parking lot.
CCPARKINGLOT-5; Chargepoint station is located in parking lot.
CCPARKINGLOT-6; Chargepoint station is located in parking lot.",San Jose,CA,95110,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.353687,-121.905064,6/14/2020,160014,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 3 hours, and $5 per additional hour, $0.2 per kWh, maximum payment of $50",,,,,,,,,
ELEC,CNTYOFRIVERSIDE,73700 GERALD FORD DR,PALMDST SHERIFF; -,Palm Desert,CA,92211,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7868235,-116.3790681,6/14/2020,160015,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $2 per additional hour, $0.34 per kWh",,,,,,,,,
ELEC,COUNTY SONOMA,205 W 1st St,"CLOVERDALE #1; Available for Public Use with 4-Hour Time Limit - Service Provided by County of Sonoma
CLOVERDALE #2; Available for Public Use with 4-Hour Time Limit - Service Provided by County of Sonoma",Cloverdale,CA,95425,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,38.804293,-123.017978,6/14/2020,160016,2020-06-14 09:21:15 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $10 per additional hour, minimum payment of $3",,,,,,,,,
ELEC,SEIU LOCAL 721,1545 Wilshire Blvd,"STATION 01; Down the ramp to the right
STATION 02; Down the ramp and to the right.  ",Los Angeles,CA,90017,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.055695,-118.269666,6/14/2020,160017,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $4 per additional hour, minimum payment of $2",,,,,,,,,
ELEC,LA MESA SPRINGS,8030 La Mesa Blvd,"LA MESA 1; Chargepoint station is located in shopping center.
LA MESA 2; Next to cricket store",La Mesa,CA,91942,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.763577,-117.021852,6/14/2020,160018,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 2 hours, and $1 per additional hour, $0.3 per kWh",,,,,,,,,
ELEC,SOUTH TOWERS,5389 Scranton Rd,"9330 SCRANTN 01
9330 SCRANTN 02",San Diego,CA,92121,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,32.890938,-117.202945,6/14/2020,160019,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $4 per additional hour",,,,,,,,,
ELEC,CUEV,527-605 E Walnut Ave,JIM MILLER 1; Free with Chapman parking permit.        Near to the elevator ,Orange,CA,92867,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7954205,-117.8483036,6/14/2020,160020,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CHP CHICO #241,413 Southgate Ave,"STATION 1
STATION 2",Chico,CA,95928,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.700863,-121.786496,6/14/2020,160021,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,PARKING GARAGE,290 Palladio Pkwy,STATION 2; 1st level parking garage behind Chicago Fire,Folsom,CA,95630,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6493666,-121.1175806,6/14/2020,160022,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.35 per kWh,,,,,,,,,
ELEC,ELEVATE,2870 Whiptail Loop E,2870 BUILDING; Chargepoint station is located in front of UNITE building ,Carlsbad,CA,92010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.141546,-117.2493527,6/14/2020,160023,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.25 per kWh,,,,,,,,,
ELEC,ALTABATESSUMMIT,400 Hawthorne Ave,LEVEL C; Parking garage,Oakland,CA,94609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.8214279,-122.2640272,6/14/2020,160024,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,IMT 8 SOUTH,4735 Sepulveda Blvd,STATION 2; Behind 24hr Fitness,Los Angeles,CA,91403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1563982,-118.467224,6/14/2020,160025,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CUEV,323 W Sycamore Ave,NEW GARAGE 3C; -Free with Chapman parking permit.        ,Orange,CA,92866,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.7937622,-117.8502632,6/14/2020,160026,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CITY OF REDWOOD,San Francisco Bay Trail,SHORES LIB CS4; -,Redwood City,CA,94065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5309414,-122.2592373,6/14/2020,160027,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,
ELEC,600 HARRISON,200 Smith Ranch Road,REGENCY 2; -,San Rafael,CA,94903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.017059,-122.5330668,6/14/2020,160028,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.5 per hour for the first 2 hours, and $2.5 per additional hour",,,,,,,,,
ELEC,CITY OF REDWOOD,1014 King St,RED MORTON LEFT; Red Morton Community Center parking lot,Redwood City,CA,94061,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4722811,-122.2352144,6/14/2020,160029,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2 per hour,,,,,,,,,
ELEC,THE 500,500-532 CA-111BUS,THE 500,Palm Springs,CA,92264,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.8154327,-116.5462553,6/14/2020,160030,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0 per hour, and $3 per additional hour",,,,,,,,,
ELEC,ESSEX,1651 Belleville Way,BROOKSIDE OAKS; -,Sunnyvale,CA,94087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.339571,-122.0611863,6/14/2020,160031,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,GANAHL LUMBER,2600 Del Amo Blvd,"EV EMP RT; -
EV PUBLIC GL; -",Torrance,CA,90503,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.846929,-118.334646,6/14/2020,160032,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,NORMREEVESHONDA,16 Auto Center Dr,"NORM REEVES 1; -
NORM REEVES 2; Near showroom enterance on service side
NORM REEVES FC",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,3,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,33.631281,-117.721905,6/14/2020,160033,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"minimum payment of $5.99, maximum payment of $6.99, $5.99 per session",,,,,,,,,
ELEC,CULVER HONDA,9055 Washington Blvd,"CULVERCPE200T; Culver City Honda
PARKINGLOTUNIT; Culver City Honda Parking Lot",Culver City,CA,90232,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.026249,-118.391266,6/14/2020,160034,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour, and $0.25 per additional hour, $0.28 per kWh, minimum payment of $1, maximum payment of $25",,,,,,,,,
ELEC,EL CAMINO HOSP,North Dr,"GARAGE 003; -
GARAGE 004; -
GARAGE 005; -
GARAGE 006; -
GARAGE 007; -
GARAGE 008; -
GARAGE 009; -
GARAGE0010; Basement level, near the elevators/valet desk.",Mountain View,CA,94040,,888-758-4389,E,,Public,24 hours daily,,,,,,16,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3706588,-122.0825178,6/14/2020,160035,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,ESSEX,107 South Mary Avenue,MAGNOLIA SQUARE; Near apartment 41.,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3829959,-122.047375,6/14/2020,160036,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Pricing is based on an hourly rate. $1 per hour,,,,,,,,,
ELEC,HQ STATION 5,7620 N Del Mar Ave,"CHARGER 1; -
CHARGER 2; -
DC FAST; -",Fresno,CA,93711,,888-758-4389,E,,Public,24 hours daily,,,,,,3,2,,ChargePoint Network,http://www.chargepoint.com/,200-9,36.848627,-119.795378,6/14/2020,160037,2020-06-14 09:21:15 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,STANDARD APTS,515 Lincoln Ave,LEASING OFFICE; Located near leasing office,San Jose,CA,95126,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.319349,-121.9085333,6/14/2020,160038,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,CCC,2870 Gateway Oaks Dr,STATION 1,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6219744,-121.521017,6/14/2020,160039,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
ELEC,CCC,2890 Gateway Oaks,STATION 2; At north side of building,Sacramento,CA,95833,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6211868,-121.5224373,6/14/2020,160040,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.5 per hour, minimum payment of $1.5",,,,,,,,,
ELEC,IRVINE  CO  OFC,5241 California Ave,"5241 CALIF 01; Stations are on the South corner of the 5241 Bldg.
5241 CALIF 02; Stations are at the South corner of the of 5241 Bldg.
5241 CALIF 03; Stations are on the South corner of the 5241 Bldg.",Irvine,CA,92617,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.638665,-117.85129,6/14/2020,160041,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,IRVINE  CO  OFC,400 Spectrum Center Dr,"450 SPECTRUM 01; Stations are on Level 2 of the parking structure serving 400 Spectrum.
450 SPECTRUM 02; Stations are on Level 2 of the parking structure serving 400 Spectrum.
450 SPECTRUM 03; Stations are on Level 2 of the parking structure serving 400 Spectrum.",Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.653051,-117.745841,6/14/2020,160042,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,DC SOLAR,5019 Winding Way,SCT20HEV-172137; American River College,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6448146,-121.3494196,6/14/2020,160043,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,DC SOLAR,Lot G1,"SCT20HEV-168700; -
SCT20HEV-172257; Mounted on solar trailer",Los Angeles,CA,91325,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.235964,-118.5235784,6/14/2020,160044,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,2400 FENTON,2420 Fenton St,STATION 1,Chula Vista,CA,91914,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.6520723,-116.9603856,6/14/2020,160045,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 3 hours, and $2.5 per additional hour",,,,,,,,,
ELEC,DC SOLAR,4700 College Oak Dr,SCT20HEV-172232; American River College,Sacramento,CA,95841,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.6497151,-121.3452648,6/14/2020,160046,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,
ELEC,RAMONA SHOPPING,1312-1314 CA-67,SUNVALLEY #1; Chargepoint station is located in parking of Century 21 Awards,Ramona,CA,92065,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.0389948,-116.873771,6/14/2020,160047,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $0.35 per hour for the first 2 hours, and $3 per additional hour",,,,,,,,,
ELEC,BROADWAY MGT,1516 Oak St,1516 OAK; -,Alameda,CA,94501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7665356,-122.2426502,6/14/2020,160048,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.5 per hour,,,,,,,,,
ELEC,CONTRA COSTA CO,2400 Bisso Ln,HSD 2400 IT; -,Concord,CA,94520,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.9841019,-122.0456929,6/14/2020,160049,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $3 per additional hour, $0.15 per kWh",,,,,,,,,
ELEC,UCSD,3803 Miramar St N,"MESA NUEVO 1; UCSD Parking Permit Required. POWER SHARING: Slower charging when both ports are in use.
MESA NUEVO 2; UCSD Parking Permit Required. POWER SHARING: Slower charging when both ports are in use.
MESA NUEVO 4; UCSD Parking Permit Required",San Diego,CA,92037,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,32.875603,-117.223835,6/14/2020,160050,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.15 per kWh,,,,,,,,,
ELEC,ATRIUM PS,18925 Bardeen Ave,"ATRIUM 01; Near to the elevator 
ATRIUM 02; Unit is on 3rd floor
ATRIUM 03; Near to the entrance ",Irvine,CA,92612,,888-758-4389,E,,Public,24 hours daily,,,,,,5,,,ChargePoint Network,http://www.chargepoint.com/,200-8,33.669285,-117.856951,6/14/2020,160051,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $3.5 per additional hour",,,,,,,,,
ELEC,STATION 1,2615 Buena Vista Dr,CHARGEPOINT 1; Paso Robles La Quinta Inn & Suites,Paso Robles,CA,93446,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,35.6450731,-120.6714064,6/14/2020,160052,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 4 hours, and $3 per additional hour",,,,,,,,,
ELEC,CORPORATE YARD,11338 Bullis Rd,CIVIC CENTER 3; Near main front entrance ,Lynwood,CA,90262,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.9264374,-118.1996938,6/14/2020,160053,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.3 per kWh,,,,,,,,,
ELEC,IRVINE  CO  OFC,11111 Santa Monica Blvd.,"WWG I L3 01; Stations are on Level 3 on the North Side.
WWG I L3 02; Stations are on Level 3 on the North side.
WWG I L3 03; Stations are on L3 of the parking structure on the North Side.
WWG I L3 04; Stations are on L3 of the parking structure on the North side.",Los Angeles,CA,90025,,888-758-4389,E,,Public,24 hours daily,,,,,,8,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.048514,-118.44549,6/14/2020,160054,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1.25 per hour for the first 4 hours, and $3 per additional hour, maximum payment of $24, maximum session time is 24 hours",,,,,,,,,
ELEC,PMH CHARGEPOINT,1801 Page Mill Rd,"1801 STATION 1; -
1801 STATION 2; -",Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.406862,-122.153817,6/14/2020,160055,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $25",,,,,,,,,
ELEC,PMH CHARGEPOINT,1881 Page Mill Rd,1881 STATION 2; On the back of the building,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.4064404,-122.1544781,6/14/2020,160056,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time and kWh used. $0 per hour for the first 4 hours, and $5 per additional hour, $0.35 per kWh, maximum payment of $25",,,,,,,,,
ELEC,DAYSINN CHARGER,1590 Coolwater Ln,"DAYS INN 1; Next to the pool
DAYS INN 2; Next to the pool",Barstow,CA,92311,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,34.890741,-117.003569,6/14/2020,160057,2020-06-14 09:21:15 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.24 per kWh, minimum payment of $3",,,,,,,,,
